date,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season,city_Ahmedabad,city_Bangalore,city_Bhopal,city_Chennai,city_Delhi,city_Ghaziabad,city_Hyderabad,city_Indore,city_Jaipur,city_Kanpur,city_Kolkata,city_Lucknow,city_Ludhiana,city_Mumbai,city_Nagpur,city_Patna,city_Pune,city_Surat,city_Vadodara
2025-06-25,31.7,58.7,2.5,21.6,300,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-06-26,34.6,45.1,3.6,17.6,50,11,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-06-27,20.9,62.2,3.8,15.2,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-06-28,27.1,44.7,10.8,9.8,50,8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-29,29.8,84.6,8.4,0.0,200,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-30,34.8,66.3,0.4,4.8,300,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-01,31.0,39.8,1.4,7.4,200,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-02,27.2,38.4,12.0,11.6,100,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-03,33.7,50.5,5.5,10.8,200,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-04,15.0,39.6,2.7,5.4,300,11,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-05,36.1,82.2,0.9,10.3,50,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-07-06,23.6,96.8,7.7,11.0,200,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-07-07,28.3,62.2,20.0,16.7,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-07-08,41.8,20.0,0.2,17.5,300,5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-09,27.0,20.0,4.2,6.4,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-07-10,22.0,57.3,2.5,14.0,200,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-07-11,36.1,100.0,7.2,3.8,150,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-12,24.9,75.0,0.6,9.7,150,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-13,30.0,65.8,0.6,5.1,50,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-07-14,25.9,49.6,1.4,8.9,150,8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-15,37.7,100.0,6.5,6.4,100,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-07-16,41.2,51.7,3.8,8.5,300,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-07-17,32.7,71.3,10.8,10.9,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-07-18,22.9,71.5,0.5,19.4,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-07-19,23.0,85.3,6.3,8.5,100,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-07-20,31.8,54.1,3.2,11.9,150,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-07-21,40.5,88.8,9.3,12.4,50,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-22,22.8,42.7,0.7,14.0,50,11,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-23,15.0,45.6,0.4,5.2,300,11,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-07-24,23.3,100.0,5.0,27.1,300,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-07-25,25.2,64.2,4.6,6.4,200,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-07-26,29.4,30.4,7.2,17.7,200,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-07-27,17.7,82.3,15.0,9.1,200,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-07-28,27.4,100.0,3.9,12.4,50,11,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-29,22.6,46.1,7.6,4.5,150,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-30,35.9,78.2,1.7,10.5,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-07-31,28.5,44.7,4.1,11.9,300,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-01,24.3,98.1,4.6,8.4,100,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-08-02,31.7,67.4,3.5,12.5,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-08-03,26.3,32.6,21.3,9.8,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-08-04,15.0,76.2,1.4,7.1,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-08-05,24.1,58.6,24.2,14.2,200,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-06,15.0,72.7,9.2,16.8,200,5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-07,17.6,47.4,5.5,12.2,50,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-08,38.6,33.9,0.3,6.6,100,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-09,39.2,63.5,0.5,12.9,200,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-10,41.4,60.7,0.4,5.6,50,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-11,27.8,92.9,2.3,12.4,300,11,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-08-12,32.8,49.5,2.4,5.1,50,11,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-08-13,32.7,86.1,0.0,9.2,100,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-08-14,23.8,75.7,19.6,11.6,200,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-15,18.1,48.3,0.4,17.0,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-08-16,31.2,40.0,12.4,5.3,50,11,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-17,34.3,27.8,9.1,13.5,150,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-08-18,22.5,55.4,7.5,14.7,50,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-19,28.7,39.6,3.4,14.2,50,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-08-20,29.8,55.8,5.1,1.5,50,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-21,27.7,45.7,2.0,8.7,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-22,29.2,85.3,5.6,7.9,50,11,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-23,22.0,64.8,5.1,3.4,100,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-08-24,36.3,20.0,0.2,10.3,200,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-25,22.1,37.8,0.8,6.3,150,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-08-26,32.1,69.4,8.2,10.5,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-08-27,40.8,71.7,5.8,13.6,300,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-08-28,39.8,48.4,0.2,15.0,300,8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-29,15.8,67.6,8.1,17.0,300,8,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-08-30,23.3,67.6,2.5,11.2,200,8,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-08-31,28.9,20.0,8.5,11.3,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-09-01,29.9,64.1,1.7,6.2,150,11,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-09-02,36.7,29.6,6.8,22.9,100,8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-03,27.0,86.0,0.2,11.4,200,11,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-04,36.2,54.4,19.5,5.5,150,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-05,38.9,65.8,1.6,0.2,50,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-09-06,20.6,90.0,10.1,6.6,200,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-07,42.6,36.2,1.0,13.9,300,11,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-08,34.5,90.3,1.8,15.4,150,11,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-09-09,32.9,58.8,9.8,12.0,50,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-09-10,15.0,95.2,12.0,6.6,150,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-09-11,29.2,80.9,2.5,4.0,200,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-09-12,36.6,63.7,6.9,14.5,150,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-13,22.2,63.9,6.3,6.8,200,5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-09-14,16.0,66.5,11.5,16.1,150,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-09-15,32.1,81.0,0.1,4.9,50,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-09-16,20.0,100.0,5.9,5.2,200,11,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-09-17,23.7,63.7,7.9,4.0,100,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-09-18,15.0,69.3,3.5,9.0,150,11,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-09-19,17.9,50.7,2.0,11.0,50,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-09-20,15.0,20.0,1.3,8.2,200,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-21,36.0,43.9,5.0,13.4,100,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-09-22,35.5,45.1,5.3,15.5,150,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-09-23,23.1,32.3,3.7,9.6,150,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-24,28.7,47.2,8.7,14.7,50,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-09-25,27.2,68.8,6.3,10.5,50,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
